transaction_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,transactin_month,profit
252,3089,12/3/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48,December,"$1,055.82"
253,3123,12/30/2017,FALSE,Approved,Giant Bicycles,Road,low,small,590.26,$525.33,December,$64.93
254,2692,7/26/2017,FALSE,Approved,Solex,Standard,medium,large,1071.23,$380.74,July,$690.49
255,2801,4/1/2017,TRUE,Cancelled,Norco Bicycles,Road,medium,medium,544.05,$376.84,April,$167.21
256,1580,10/22/2017,TRUE,Approved,Solex,Standard,medium,medium,1577.53,$826.51,October,$751.02
257,352,3/22/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69,March,"$1,028.76"
258,1777,6/15/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13,June,$133.38
259,142,7/6/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1179,$707.40,July,$471.60
260,3393,12/28/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18,December,$57.73
261,599,5/9/2017,FALSE,Approved,Solex,Standard,high,medium,1024.66,$614.80,May,$409.86
262,1258,1/18/2017,FALSE,Approved,Solex,Standard,medium,medium,100.35,$75.26,January,$25.09
263,3405,10/22/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58,October,$693.76
264,3198,1/30/2017,FALSE,Approved,Solex,Standard,medium,medium,1577.53,$826.51,January,$751.02
265,834,6/26/2017,FALSE,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47",June,$195.34
266,3467,11/7/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76,November,"$1,660.88"
267,3436,8/13/2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,August,$198.22
268,1516,8/27/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71,August,"$1,592.19"
269,2833,1/25/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1274.93,$764.96,January,$509.97
270,2362,2/13/2017,FALSE,Approved,Solex,Standard,medium,medium,71.49,$53.62,February,$17.87
271,2337,7/11/2017,FALSE,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72,July,$110.81
272,2149,4/30/2017,TRUE,Approved,Trek Bicycles,Standard,high,medium,358.39,$215.03,April,$143.36
273,2133,5/19/2017,FALSE,Approved,Solex,Standard,medium,medium,1151.96,$649.49,May,$502.47
274,360,5/26/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73,May,$91.15
275,2969,2/3/2017,TRUE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85,February,$128.46
276,1720,4/28/2017,FALSE,Approved,Solex,Standard,medium,medium,575.27,$431.45,April,$143.82
277,2904,3/23/2017,FALSE,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18,March,$459.46
278,754,6/3/2017,FALSE,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40,June,$75.14
279,1826,4/25/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,April,$448.68
280,2487,4/8/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1065.03,$230.09,April,$834.94
281,2815,2/18/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,February,$583.27
282,541,5/4/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,May,$448.68
283,302,3/29/2017,FALSE,Approved,Norco Bicycles,Standard,high,small,1661.92,"$1,479.11",March,$182.81
284,2024,10/3/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76,October,"$1,660.88"
285,142,7/27/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52,July,$812.44
286,768,8/7/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,183.86,$137.90,August,$45.96
287,2147,2/7/2017,TRUE,Approved,Solex,Standard,low,medium,1289.85,$74.51,February,"$1,215.34"
288,529,11/20/2017,TRUE,Approved,Solex,Standard,low,medium,945.04,$507.58,November,$437.46
289,825,2/23/2017,FALSE,Approved,Solex,Standard,medium,medium,1163.89,$589.27,February,$574.62
290,624,4/5/2017,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,April,"$1,295.43"
291,2302,11/7/2017,FALSE,Approved,Solex,Standard,medium,medium,1577.53,$826.51,November,$751.02
292,3380,10/28/2017,FALSE,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85",October,$217.51
293,314,11/19/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73,November,$91.15
294,1079,8/25/2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01,August,$737.57
295,1643,1/20/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1274.93,$764.96,January,$509.97
296,1524,3/14/2017,TRUE,Approved,Solex,Standard,medium,medium,100.35,$75.26,March,$25.09
297,3205,4/14/2017,TRUE,Approved,Solex,Standard,medium,medium,575.27,$431.45,April,$143.82
298,2860,11/20/2017,TRUE,Approved,Solex,Standard,high,medium,1024.66,$614.80,November,$409.86
299,772,5/24/2017,FALSE,Approved,Solex,Standard,medium,medium,1163.89,$589.27,May,$574.62
300,323,3/25/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48,March,$451.65
301,2530,3/24/2017,,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48,March,"$1,055.82"
302,2426,3/17/2017,TRUE,Approved,OHM Cycles,Road,medium,small,1810,"$1,610.90",March,$199.10
303,1883,11/18/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52,November,$812.44
304,2745,4/7/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,April,"$1,069.55"
305,2819,1/4/2017,FALSE,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10,January,$445.21
306,792,12/13/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40",December,$802.26
307,923,4/20/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,April,$448.68
308,3353,7/21/2017,FALSE,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43,July,$745.94
309,3394,11/27/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71,November,"$1,592.19"
310,3213,10/21/2017,FALSE,Approved,Giant Bicycles,Touring,medium,large,1873.97,$863.95,October,"$1,010.02"
311,3260,3/7/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76,March,"$1,660.88"
312,1015,12/4/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,December,$448.68
313,2266,1/25/2017,FALSE,Approved,Solex,Standard,medium,medium,1151.96,$649.49,January,$502.47
314,58,8/20/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73,August,$91.15
315,3118,12/18/2017,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,December,"$1,295.43"
316,1414,8/1/2017,FALSE,Approved,Solex,Standard,medium,medium,478.16,$298.72,August,$179.44
317,2202,6/19/2017,TRUE,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41,June,$72.60
318,2144,5/31/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,May,$431.33
319,1033,10/9/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69,October,"$1,028.76"
320,2157,6/20/2017,TRUE,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,June,$209.84
321,1097,1/23/2017,FALSE,Approved,Solex,Standard,low,medium,945.04,$507.58,January,$437.46
322,2757,4/19/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,April,"$1,069.55"
323,87,11/8/2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84,November,$167.21
324,2049,10/11/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71,October,"$1,592.19"
325,952,11/14/2017,TRUE,Approved,Solex,Standard,medium,medium,478.16,$298.72,November,$179.44
326,1745,1/20/2017,FALSE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,January,"$1,295.43"
327,40,5/9/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,May,$448.68
328,372,10/17/2017,TRUE,Approved,Trek Bicycles,Standard,high,medium,358.39,$215.03,October,$143.36
329,1627,8/11/2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01,August,$737.57
330,444,11/15/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,November,$448.68
331,217,5/23/2017,FALSE,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94,May,$64.51
332,1656,8/2/2017,TRUE,Approved,Solex,Standard,high,large,1842.92,"$1,105.75",August,$737.17
333,485,12/16/2017,TRUE,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51,December,$450.77
334,2252,2/21/2017,FALSE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,February,$309.81
335,3103,11/1/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,569.56,$528.43,November,$41.13
336,506,10/5/2017,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,October,"$1,295.43"
337,1615,10/30/2017,,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18,October,$459.46
338,1881,1/2/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,January,$431.33
339,2903,12/4/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69,December,"$1,028.76"
340,1274,12/16/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13,December,$133.38
341,1443,8/27/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,August,$448.68
342,2091,3/14/2017,FALSE,Approved,Solex,Road,medium,large,1777.8,$820.78,March,$957.02
343,1478,3/11/2017,,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94,March,$64.51
344,1493,7/9/2017,FALSE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18",July,$144.26
345,1614,3/21/2017,FALSE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,March,$198.22
346,476,7/19/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52,July,$812.44
347,1777,4/12/2017,TRUE,Approved,Norco Bicycles,Standard,high,small,1661.92,"$1,479.11",April,$182.81
348,940,8/11/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,August,$583.27
349,2930,10/20/2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,1036.59,$206.35,October,$830.24
350,2354,10/26/2017,TRUE,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72,October,$110.81
351,1582,6/15/2017,FALSE,Approved,Solex,Standard,medium,large,1061.56,$733.58,June,$327.98
352,416,6/19/2017,FALSE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,June,$309.81
353,1013,4/20/2017,TRUE,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18,April,$459.46
354,533,11/14/2017,FALSE,Approved,Solex,Touring,medium,large,2083.94,$675.03,November,"$1,408.91"
355,968,3/22/2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65,March,$709.34
356,727,7/9/2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,$381.10,July,$817.36
357,1160,4/13/2017,FALSE,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10,April,$445.21
358,3425,12/6/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73,December,$91.15
359,1614,11/10/2017,TRUE,Approved,Solex,Standard,medium,medium,1945.43,$333.18,November,"$1,612.25"
360,2140,4/26/2017,TRUE,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10,April,$445.21
361,2589,1/31/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,January,"$1,279.40"
362,2920,9/22/2017,TRUE,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43,September,$745.94
363,62,8/14/2017,TRUE,Approved,Solex,Standard,medium,medium,1945.43,$333.18,August,"$1,612.25"
364,1112,9/13/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,September,$431.33
365,1995,5/3/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48,May,"$1,230.27"
366,1965,8/22/2017,FALSE,Approved,Norco Bicycles,Standard,medium,small,1216.14,"$1,082.36",August,$133.78
367,1614,3/10/2017,FALSE,Approved,,,,,850.89,,March,850.89
368,366,1/24/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40",January,$802.26
369,2682,7/29/2017,FALSE,Approved,Giant Bicycles,Standard,high,medium,1179,$707.40,July,$471.60
370,2993,8/3/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48,August,"$1,055.82"
371,1887,8/28/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76,August,"$1,660.88"
372,1692,8/16/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,183.86,$137.90,August,$45.96
373,1927,6/24/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,June,$448.68
374,2567,3/7/2017,FALSE,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,March,$209.84
375,3276,7/5/2017,TRUE,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74,July,"$1,305.25"
376,1808,2/9/2017,FALSE,Approved,Solex,Standard,medium,medium,478.16,$298.72,February,$179.44
377,2368,10/17/2017,FALSE,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43,October,$745.94
378,470,10/27/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58,October,$693.76
379,3270,3/3/2017,FALSE,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47",March,$195.34
380,1683,8/20/2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,August,"$1,702.55"
381,880,9/18/2017,TRUE,Approved,Solex,Standard,high,large,1842.92,"$1,105.75",September,$737.17
382,309,12/2/2017,TRUE,Approved,Solex,Touring,medium,large,2083.94,$675.03,December,"$1,408.91"
383,1698,11/28/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48,November,"$1,230.27"
384,1434,8/28/2017,FALSE,Approved,Solex,Standard,medium,large,1071.23,$380.74,August,$690.49
385,2712,5/14/2017,FALSE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,May,"$1,295.43"
386,892,10/1/2017,FALSE,Approved,Solex,Standard,medium,medium,1163.89,$589.27,October,$574.62
387,832,10/15/2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,1036.59,$206.35,October,$830.24
388,1033,5/3/2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,May,$903.11
389,2834,2/15/2017,TRUE,Approved,Solex,Standard,high,medium,1024.66,$614.80,February,$409.86
390,3015,1/4/2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01,January,$737.57
391,3484,10/12/2017,FALSE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,October,$309.81
392,2775,3/19/2017,FALSE,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40,March,$75.14
393,1208,8/30/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,912.52,$141.40,August,$771.12
394,2109,6/29/2017,FALSE,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51,June,$450.77
395,3195,10/12/2017,TRUE,Approved,Solex,Standard,medium,medium,1151.96,$649.49,October,$502.47
396,3366,6/27/2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,$381.10,June,$817.36
397,2492,2/27/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,February,"$1,279.40"
398,389,3/12/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73,March,$91.15
399,1306,12/18/2017,,Approved,Solex,Touring,medium,large,2083.94,$675.03,December,"$1,408.91"
400,552,7/24/2017,TRUE,Approved,Solex,Standard,medium,medium,71.49,$53.62,July,$17.87
401,3009,5/5/2017,FALSE,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65,May,$709.34
402,2925,6/14/2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,$381.10,June,$817.36
403,140,2/17/2017,FALSE,Approved,Trek Bicycles,Standard,medium,small,1386.84,"$1,234.29",February,$152.55
404,209,9/14/2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84,September,$167.21
405,225,6/19/2017,FALSE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85,June,$128.46
406,1595,4/17/2017,FALSE,Approved,Trek Bicycles,Standard,high,medium,358.39,$215.03,April,$143.36
407,2559,6/14/2017,TRUE,Approved,,,,,710.59,,June,710.59
408,769,12/11/2017,FALSE,Approved,Solex,Standard,medium,medium,575.27,$431.45,December,$143.82
409,1282,5/8/2017,FALSE,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88,May,$75.75
410,2377,3/7/2017,FALSE,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65,March,$709.34
411,3355,12/30/2017,FALSE,Approved,Solex,Standard,medium,medium,478.16,$298.72,December,$179.44
412,2350,5/11/2017,TRUE,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47",May,$195.34
413,720,9/9/2017,FALSE,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85",September,$217.51
414,3249,2/2/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69,February,"$1,028.76"
415,2939,10/1/2017,TRUE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85,October,$128.46
416,1035,11/3/2017,TRUE,Approved,Solex,Standard,high,medium,1024.66,$614.80,November,$409.86
417,492,10/2/2017,FALSE,Approved,Solex,Standard,medium,medium,1945.43,$333.18,October,"$1,612.25"
418,3100,12/10/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48,December,"$1,230.27"
419,1586,4/19/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,April,"$1,069.55"
420,31,5/25/2017,TRUE,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40,May,$75.14
421,887,4/28/2017,FALSE,Approved,Norco Bicycles,Standard,medium,small,1216.14,"$1,082.36",April,$133.78
422,3356,8/26/2017,FALSE,Approved,Giant Bicycles,Standard,high,medium,1274.93,$764.96,August,$509.97
423,2498,9/15/2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65,September,$709.34
424,3415,3/3/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1635.3,$993.66,March,$641.64
425,2828,9/6/2017,FALSE,Approved,Solex,Road,medium,small,1703.52,"$1,516.13",September,$187.39
426,3117,4/24/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48,April,"$1,230.27"
427,2850,11/19/2017,FALSE,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43,November,$198.29
428,2779,11/30/2017,TRUE,Approved,Solex,Standard,medium,medium,478.16,$298.72,November,$179.44
429,683,12/15/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,December,$75.48
430,2342,10/26/2017,FALSE,Approved,Solex,Standard,medium,large,1071.23,$380.74,October,$690.49
431,3388,2/12/2017,FALSE,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43,February,$745.94
432,1968,6/19/2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01,June,$737.57
433,2923,12/17/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48,December,"$1,230.27"
434,15,3/10/2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84,March,$167.21
435,2659,7/22/2017,TRUE,Approved,Solex,Standard,medium,medium,1483.2,$99.59,July,"$1,383.61"
436,3417,9/26/2017,TRUE,Approved,WeareA2B,Road,low,small,1172.78,"$1,043.77",September,$129.01
437,1862,8/27/2017,TRUE,Approved,Solex,Standard,medium,medium,1577.53,$826.51,August,$751.02
438,1670,4/17/2017,FALSE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85,April,$128.46
439,2126,12/5/2017,TRUE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18",December,$144.26
440,2702,10/20/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,October,"$1,279.40"
441,125,2/25/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1065.03,$230.09,February,$834.94
442,750,4/24/2017,TRUE,Approved,Solex,Standard,medium,medium,1483.2,$99.59,April,"$1,383.61"
443,359,1/25/2017,FALSE,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51,January,$450.77
444,2820,9/10/2017,FALSE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18",September,$144.26
445,850,11/25/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69,November,"$1,028.76"
446,3072,5/23/2017,FALSE,Approved,WeareA2B,Standard,medium,small,175.89,$131.92,May,$43.97
447,820,6/23/2017,FALSE,Approved,Solex,Standard,medium,medium,71.49,$53.62,June,$17.87
448,919,9/28/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48,September,$451.65
449,1250,3/31/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63,March,"$1,230.30"
450,1655,5/1/2017,FALSE,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71,May,$114.93
451,1194,12/2/2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,543.39,$407.54,December,$135.85
452,234,3/20/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55,March,$872.89
453,724,11/22/2017,FALSE,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40,November,$75.14
454,1976,5/3/2017,FALSE,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40,May,$75.14
455,193,8/16/2017,TRUE,Approved,Solex,Road,medium,large,1777.8,$820.78,August,$957.02
456,1588,1/30/2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,January,$198.22
457,290,10/10/2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,1036.59,$206.35,October,$830.24
458,167,3/25/2017,FALSE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18",March,$144.26
